Customer ID,Probabilidad_Recompra,Average_Order_Value,Expected_Revenue,Segmento_CRM
14315,0.7664299704514692,393.22249999999997,301.37750905585284,Alta Probabilidad
13148,0.9137483723394899,329.697,301.26009711521283,Alta Probabilidad
18248,0.6065484671240617,496.46000000000004,301.1270519884117,Dudoso (Incentivar)
13280,0.8295518223575057,362.97166666666664,301.1038075474744,Alta Probabilidad
15710,0.33485048652460003,898.87,300.9870568223672,Riesgo de Fuga
14603,0.45563075584775525,660.0,300.7162988595185,Dudoso (Incentivar)
17002,0.8709764719998502,345.22333333333336,300.681400918695,Alta Probabilidad
12982,0.8763031058227531,343.10125,300.66069098666884,Alta Probabilidad
17019,0.8999203366634585,334.014,300.58599133030845,Alta Probabilidad
14466,0.8995788037581101,334.04499999999996,300.4998015013778,Alta Probabilidad
12928,0.8948335661102609,335.80333333333334,300.4880942783793,Alta Probabilidad
13647,0.8262674578688445,363.64,300.4638983794266,Alta Probabilidad
15116,0.6260564315355819,479.65,300.2879673860418,Dudoso (Incentivar)
12458,0.7078611088182216,424.00333333333333,300.13546967595533,Alta Probabilidad
17596,0.9076820549060395,330.22,299.7347681710724,Alta Probabilidad
12649,0.877611142392514,341.0233333333333,299.2858771491698,Alta Probabilidad
17754,0.8821180751168395,338.9788888888889,299.0194049719117,Alta Probabilidad
15381,0.7900386113562653,378.11400000000003,298.7246594943629,Alta Probabilidad
14447,0.7786723569407813,383.1766666666667,298.36907815804545,Alta Probabilidad
14129,0.8165548041981815,365.27599999999995,298.2678726582949,Alta Probabilidad
14628,0.7188140478505369,414.40500000000003,297.88013549950176,Alta Probabilidad
14619,0.4607401186555144,645.62,297.4630354063732,Dudoso (Incentivar)
16147,0.5877181379832415,505.9775,297.37215416141555,Dudoso (Incentivar)
15390,0.4887458363861584,608.33,297.31875464879175,Dudoso (Incentivar)
18242,0.8626000310760397,344.4666666666667,297.1369573713265,Alta Probabilidad
16503,0.9066866796290334,327.58000000000004,297.0124225128788,Alta Probabilidad
14085,0.9177417452302411,323.3816,296.7807939593477,Alta Probabilidad
14035,0.8606054277437861,344.5516666666667,296.5230344715011,Alta Probabilidad
14036,0.47269787136199193,626.65,296.2161210889922,Dudoso (Incentivar)
16142,0.5525959283511034,535.34,295.8267042834797,Dudoso (Incentivar)
15351,0.6677321150181571,442.5575,295.50985549214806,Dudoso (Incentivar)
16377,0.45081015296471205,654.24,294.93803447563323,Dudoso (Incentivar)
12747,0.9114316290263563,323.51761904761906,294.8641905472996,Alta Probabilidad
13012,0.8760396922883377,336.3966666666667,294.6968323534892,Alta Probabilidad
13999,0.9031822028427069,326.0604761904762,294.4920191456563,Alta Probabilidad
12631,0.5178508619981559,568.214,294.2501096994202,Dudoso (Incentivar)
16643,0.637209116844392,461.555,294.10705392511335,Dudoso (Incentivar)
15755,0.8995768140213176,326.8923076923077,294.06474068192244,Alta Probabilidad
14506,0.7566965243290735,388.44,293.9311979103853,Alta Probabilidad
12543,0.2994654359728882,980.25,293.55099361242367,Riesgo de Fuga
12806,0.40710260227298106,719.74,293.0080269599554,Dudoso (Incentivar)
16788,0.7192768198813386,407.2525,292.92728308872483,Alta Probabilidad
14568,0.3184585543452105,919.7,292.8863324312901,Riesgo de Fuga
13803,0.6559208204810741,446.30333333333334,292.73964858343834,Dudoso (Incentivar)
12781,0.5315676000517302,549.26,291.9688200044133,Dudoso (Incentivar)
15687,0.8689507793410135,335.89,291.871877272853,Alta Probabilidad
17519,0.901005596329326,323.8125,291.7568746613899,Alta Probabilidad
15876,0.40247296888752765,724.5699999999999,291.6198390668359,Dudoso (Incentivar)
13655,0.8420481884242565,346.238,291.54908066363777,Alta Probabilidad
16539,0.8876079040140702,328.2733333333333,291.3780053437122,Alta Probabilidad
17646,0.8955239934386767,324.89916666666664,290.9549991982315,Alta Probabilidad
16186,0.9113982239547849,318.8863157894737,290.632421854011,Alta Probabilidad
16714,0.7760141747012808,374.3325,290.4873260513672,Alta Probabilidad
13037,0.8813137667307634,328.2909090909091,289.32729767437576,Alta Probabilidad
18198,0.9088395607666419,318.2536363636364,289.24149508511385,Alta Probabilidad
18259,0.73019128847524,395.92,289.097334933117,Alta Probabilidad
17663,0.9023896610383115,320.28692307692313,289.0236079503884,Alta Probabilidad
13971,0.9019718581564758,320.42555555555555,289.0148337452655,Alta Probabilidad
13266,0.9102825186448505,317.47769230769234,288.9943933674011,Alta Probabilidad
14868,0.8653457588276243,333.95,288.9822161604851,Alta Probabilidad
12417,0.915226441098239,315.41125,288.6727158198469,Alta Probabilidad
15079,0.8755298487814018,329.58181818181816,288.55871943382675,Alta Probabilidad
16810,0.685239248102678,421.02000000000004,288.49942823618954,Dudoso (Incentivar)
15106,0.7410623408662422,389.225,288.43998962366317,Alta Probabilidad
14776,0.8987051940939713,320.65714285714284,288.1762398090468,Alta Probabilidad
17537,0.4640035501369912,620.75,288.03020374753726,Dudoso (Incentivar)
15712,0.8531142410599355,337.48125,287.91006046570834,Alta Probabilidad
14443,0.6786090823783893,423.72333333333336,287.54250241564574,Dudoso (Incentivar)
16325,0.9000336872667891,319.408,287.4779599825106,Alta Probabilidad
16554,0.8676771784876209,331.2471428571429,287.41558629637166,Alta Probabilidad
12726,0.8996122620197857,319.20222222222225,287.1582331750757,Alta Probabilidad
15555,0.9075742193063929,316.2880769230769,287.0549044893819,Alta Probabilidad
15365,0.8190440374465048,350.20285714285717,286.83156203958725,Alta Probabilidad
15738,0.8992307634291382,318.85600000000005,286.72512430396137,Alta Probabilidad
15177,0.30201821985745503,948.93,286.5941493693348,Riesgo de Fuga
12947,0.8561579901204682,334.7225,286.57534284809844,Alta Probabilidad
14498,0.8888072132904353,322.39285714285717,286.5450969418843,Alta Probabilidad
17526,0.8706678352948165,328.74,286.223344174818,Alta Probabilidad
17422,0.8928667279959036,320.4942857142857,286.15868422709855,Alta Probabilidad
13102,0.9182454058392583,311.61321428571426,286.1374024166615,Alta Probabilidad
17930,0.879437226783115,325.0377777777778,285.85032188863534,Alta Probabilidad
17655,0.8837172402458456,323.3566666666667,285.75586108176253,Alta Probabilidad
16560,0.7875696516342299,362.7357142857143,285.6796401352936,Alta Probabilidad
13376,0.7418829064999188,385.0,285.62491900246874,Alta Probabilidad
13630,0.8145807834562404,350.6133333333333,285.6028837568706,Alta Probabilidad
14631,0.8660498129609533,329.758,285.586854222378,Alta Probabilidad
15452,0.7645456530806898,373.4075,285.4870809527277,Alta Probabilidad
15559,0.2570101068119091,1109.4,285.127012497132,Riesgo de Fuga
14009,0.7771793969386258,366.6366666666667,284.942463495588,Alta Probabilidad
16766,0.4971569856357104,572.8,284.7715213721349,Dudoso (Incentivar)
14293,0.8425054022562698,337.7814285714286,284.58267835326893,Alta Probabilidad
12707,0.47135148957767725,603.42,284.422915840962,Dudoso (Incentivar)
17870,0.46815243933398093,606.9,284.121715431793,Dudoso (Incentivar)
16729,0.9109378355074623,311.87399999999997,284.0978265110543,Alta Probabilidad
16241,0.891302597330915,318.73,284.08487684728254,Alta Probabilidad
13634,0.9039267809088647,314.1553846153846,283.97346552057087,Alta Probabilidad
14092,0.9146685654215908,309.375625,282.97615909515804,Alta Probabilidad
16128,0.8574147488370902,329.8757142857143,282.84030271174146,Alta Probabilidad
13154,0.5221406606940309,541.6133333333333,282.798343707363,Dudoso (Incentivar)
13846,0.7665868734723768,368.8866666666667,282.78367646564686,Alta Probabilidad
13538,0.8502158617668003,332.36857142857144,282.5850313813432,Alta Probabilidad
15730,0.7894393195936122,357.71000000000004,282.3903390118311,Alta Probabilidad
15628,0.8952439211017508,315.385,282.34650405667566,Alta Probabilidad
15189,0.9094467004291216,310.41818181818184,282.3087912077526,Alta Probabilidad
13476,0.7272891629748182,387.65000000000003,281.9336440271883,Alta Probabilidad
13750,0.8529550070184744,330.46500000000003,281.87177639436015,Alta Probabilidad
16875,0.8616260628028496,327.12111111111113,281.8560750263602,Alta Probabilidad
18194,0.4417585751780413,637.6400000000001,281.6829378765263,Dudoso (Incentivar)
13696,0.4175107293426338,673.4666666666667,281.17955918795246,Dudoso (Incentivar)
13317,0.9156212157503305,307.02172222222225,281.1156025628714,Alta Probabilidad
16717,0.8088388544896892,347.5388888888889,281.10295677950825,Alta Probabilidad
13299,0.691690040242847,406.23333333333335,280.9875506813192,Dudoso (Incentivar)
16491,0.35027746207950156,801.66,280.8034302506532,Riesgo de Fuga
16825,0.8195826979819989,342.6025,280.7910812853778,Alta Probabilidad
16317,0.5922033546551193,473.8733333333334,280.6293776816036,Dudoso (Incentivar)
17491,0.90240188508191,310.8781818181818,280.53705730356404,Alta Probabilidad
16854,0.3980149925827378,704.48,280.39360197468716,Riesgo de Fuga
15402,0.851814158561527,328.952,280.20597108713145,Alta Probabilidad
14490,0.4397822295031504,636.735,280.02473790268846,Dudoso (Incentivar)
14032,0.9011387942980538,310.639,279.92885392195313,Alta Probabilidad
15861,0.8649380586015358,323.08666666666664,279.4499542267082,Alta Probabilidad
15719,0.9189376855506959,303.7908,279.16481464359435,Alta Probabilidad
15372,0.4870340127940775,572.8085714285714,278.9772571057001,Dudoso (Incentivar)
16807,0.8424154441237626,330.82399999999996,278.6912468867996,Alta Probabilidad
14533,0.7141349756252297,390.03000000000003,278.53406454310834,Alta Probabilidad
15133,0.7513576091558751,370.595,278.4493731651216,Alta Probabilidad
14540,0.8481415456637851,328.09777777777776,278.27335637329753,Alta Probabilidad
14593,0.9030960003804772,307.99727272727273,278.151105128095,Alta Probabilidad
16223,0.5113555655646287,543.525,277.9345337735148,Dudoso (Incentivar)
14691,0.631961767654426,439.6,277.8103930608857,Dudoso (Incentivar)
15442,0.4675401123355017,594.0,277.718826727288,Dudoso (Incentivar)
16549,0.7829826276460067,354.6556,277.68917359737105,Alta Probabilidad
17213,0.826034548375079,336.1244444444444,277.65040366449097,Alta Probabilidad
17602,0.8140075374391624,340.78444444444443,277.40110641979527,Alta Probabilidad
12505,0.2902169906952703,955.2,277.2152695121222,Riesgo de Fuga
15392,0.6463985433596565,428.7675,277.1546874399615,Dudoso (Incentivar)
13435,0.7685756648154831,360.3866666666667,276.98442192396925,Alta Probabilidad
12801,0.25825407626454344,1071.82,276.8018840218629,Riesgo de Fuga
16823,0.8627919668962722,320.4414285714286,276.4742904321942,Alta Probabilidad
16558,0.9195948515500308,300.5785714285715,276.4105067719775,Alta Probabilidad
18235,0.6414427389860343,430.46000000000004,276.11544142392836,Dudoso (Incentivar)
16083,0.602310195141772,457.26,275.41235983052667,Dudoso (Incentivar)
13450,0.8996372065764844,306.09555555555556,275.3749505454771,Alta Probabilidad
17419,0.9072844031850321,303.4984615384615,275.3594205444985,Alta Probabilidad
14507,0.8937983292067587,308.02125,275.3088786101773,Alta Probabilidad
12399,0.8483206610774385,324.52000000000004,275.2970209328504,Alta Probabilidad
14414,0.4911559162839857,559.775,274.93680303786806,Dudoso (Incentivar)
14188,0.7226431702054354,380.45,274.9295941046579,Alta Probabilidad
14696,0.8764566299970211,313.144,274.4571349437872,Alta Probabilidad
15255,0.7799079870694487,351.89625,274.4466959947875,Alta Probabilidad
16743,0.8964556591165538,306.077,274.38445877541744,Alta Probabilidad
14496,0.8124331856708356,337.6985714285714,274.3575261822045,Alta Probabilidad
12742,0.22829158335685218,1201.52,274.296903234925,Riesgo de Fuga
16983,0.8692342928891247,315.2857142857143,274.05715491518544,Alta Probabilidad
16586,0.5619696471138201,487.5933333333333,274.0126534683846,Dudoso (Incentivar)
13397,0.8526317430692016,321.35857142857145,274.00051890737143,Alta Probabilidad
17744,0.8477076439873714,323.14,273.9282480780792,Alta Probabilidad
13854,0.912271330727443,299.8193333333333,273.5165821978148,Alta Probabilidad
14796,0.9167086042310097,298.14421052631576,273.31136309113526,Alta Probabilidad
16625,0.8260738500592895,330.806,273.2701860427133,Alta Probabilidad
16386,0.6608256112413624,413.345,273.148962278561,Dudoso (Incentivar)
15799,0.8045819210896497,339.47999999999996,273.1394705715142,Alta Probabilidad
16515,0.8791413586038885,310.60857142857145,273.06884147972727,Alta Probabilidad
18245,0.9150052411807182,297.8947058823529,272.57521720234143,Alta Probabilidad
15221,0.528663975271504,515.5500000000001,272.5527124512239,Dudoso (Incentivar)
16314,0.5472242676513102,497.1333333333334,272.04342425838803,Dudoso (Incentivar)
17738,0.8816918605638632,308.443,271.9516825478996,Alta Probabilidad
16176,0.5293464416967952,513.1725,271.64603685164866,Dudoso (Incentivar)
14127,0.8266568485968397,328.52000000000004,271.57330790103384,Alta Probabilidad
13900,0.8469811263346886,320.418,271.38799853790823,Alta Probabilidad
14515,0.8986077494152086,301.6025,271.0223437430005,Alta Probabilidad
14857,0.5464022384980901,495.74620000000004,270.8768334069219,Dudoso (Incentivar)
15187,0.6264254827012328,431.6,270.36523833385206,Dudoso (Incentivar)
12591,0.6050276778992684,446.31666666666666,270.0339364410751,Dudoso (Incentivar)
14352,0.6388142951010738,422.66,270.0012499674199,Dudoso (Incentivar)
13221,0.637014975612524,423.705,269.90643024190445,Dudoso (Incentivar)
14006,0.8537167894970816,316.09499999999997,269.85560857608,Alta Probabilidad
17071,0.8961453206787204,301.0875,269.8181542398542,Alta Probabilidad
12594,0.9094413251937443,296.65333333333336,269.78880058980826,Alta Probabilidad
14149,0.6032949683709886,446.62,269.44359877385097,Dudoso (Incentivar)
17063,0.8623717604415791,312.095,269.14191457501465,Alta Probabilidad
12516,0.4026755400490537,668.28,269.1000099039816,Dudoso (Incentivar)
16222,0.4230466576108955,636.025,269.0682504069698,Dudoso (Incentivar)
18170,0.8553367869867051,314.5571428571429,269.0522958951466,Alta Probabilidad
12878,0.6293093263286865,427.495,269.02659045888186,Dudoso (Incentivar)
16156,0.9122139835107342,294.765,268.88875484954156,Alta Probabilidad
12635,0.43324362254364146,620.615,268.87749080492205,Dudoso (Incentivar)
17048,0.8458891231223727,317.78833333333336,268.81369462185364,Alta Probabilidad
13166,0.6137000173521976,437.965,268.7791280996552,Dudoso (Incentivar)
14338,0.5842010068240683,459.925,268.6886480635596,Dudoso (Incentivar)
13414,0.719541160376808,373.41,268.6838646963039,Alta Probabilidad
16624,0.6290370831849315,426.43,268.24028338255033,Dudoso (Incentivar)
13134,0.8552950946637778,313.478,268.11619568501175,Alta Probabilidad
15215,0.6353154081152721,421.8725,268.02209951011014,Dudoso (Incentivar)
15841,0.87982060203221,304.5157142857143,267.9191990711256,Alta Probabilidad
14409,0.7894942188109276,338.99,267.6306452347164,Alta Probabilidad
15227,0.8716591892601034,306.5585714285714,267.21459583216404,Alta Probabilidad
16281,0.3921081492846194,680.98,267.0178074998401,Riesgo de Fuga
12935,0.904177611155772,294.93899999999996,266.6772404566722,Alta Probabilidad
15128,0.6695687680489635,398.19,266.61558774941676,Dudoso (Incentivar)
15199,0.8494410733119182,313.85625,266.6023898656537,Alta Probabilidad
16712,0.8789777307114868,303.2966666666667,266.5910157990249,Alta Probabilidad
18026,0.2568642663597825,1037.035,266.37723446441703,Riesgo de Fuga
13269,0.9148757325868242,291.0733333333333,266.2959290698222,Alta Probabilidad
15203,0.8968426126431164,296.8436363636364,266.22202238284683,Alta Probabilidad
13338,0.40773221510905,652.8666666666667,266.19477217086177,Dudoso (Incentivar)
14978,0.8809183433303103,302.0055555555556,266.04223367655,Alta Probabilidad
15518,0.9020955889536199,294.7827272727273,265.92219797244525,Alta Probabilidad
16374,0.7538937520678963,352.7175,265.9115194950082,Alta Probabilidad
18179,0.8587661797855602,309.59,265.86542159981155,Alta Probabilidad
15606,0.8987310887686515,295.5128571428572,265.586591845135,Alta Probabilidad
13473,0.7503775836448495,353.7685714285714,265.4600057980618,Alta Probabilidad
17725,0.8357239302296993,317.4075,265.2650433843833,Alta Probabilidad
12720,0.9148702127190648,289.8213333333333,265.14890487718964,Alta Probabilidad
17353,0.352948119927904,751.0,265.06403806585587,Riesgo de Fuga
16993,0.2715073890862972,975.4749999999999,264.8486703689557,Riesgo de Fuga
12676,0.9048113779252484,292.58125,264.73084396759157,Alta Probabilidad
16124,0.5973562871495092,443.1225,264.70201135240836,Dudoso (Incentivar)
16129,0.5688229671306759,465.34999999999997,264.70176775426,Dudoso (Incentivar)
14288,0.6199361336510157,426.6,264.4647546155233,Dudoso (Incentivar)
13798,0.9171650298715669,288.30924883720934,264.4271608220281,Alta Probabilidad
13407,0.3533979625256005,748.2333333333332,264.42413549373845,Riesgo de Fuga
13085,0.8056970205869665,327.90000000000003,264.18805305046635,Alta Probabilidad
16422,0.9161748540950606,288.30924883720934,264.1416839876868,Alta Probabilidad
15932,0.8275985326688465,318.3125,263.4349579301522,Alta Probabilidad
16103,0.8984128059622215,293.01736842105265,263.25055615882394,Alta Probabilidad
13637,0.7757455230999708,339.325,263.2298496258976,Alta Probabilidad
13862,0.8769007086935892,299.848,262.93692370035535,Alta Probabilidad
18220,0.8203380724359958,320.29333333333335,262.74881568076654,Alta Probabilidad
12863,0.5782436939260888,454.27,262.67876283980434,Dudoso (Incentivar)
14295,0.4781007904502556,549.1775,262.5621968474953,Dudoso (Incentivar)
12712,0.9143172786718627,287.14875,262.54506367402706,Alta Probabilidad
13091,0.2657161989387923,988.0,262.5276045515268,Riesgo de Fuga
16096,0.6619558309017224,396.2425,262.2950333260757,Dudoso (Incentivar)
17856,0.6884708932820394,380.8766666666667,262.2224989302856,Dudoso (Incentivar)
17161,0.3061123483118929,856.01,262.0352312784634,Riesgo de Fuga
12482,0.32074071846254426,816.944827586207,262.0274709442594,Riesgo de Fuga
14621,0.850087095319093,308.08666666666664,261.90049957320826,Alta Probabilidad
16190,0.7300310457761697,358.3528571428572,261.6087110568784,Alta Probabilidad
15290,0.9123871343629514,286.601875,261.4918634342988,Alta Probabilidad
16098,0.8910140203935478,293.39,261.414603443263,Alta Probabilidad
16620,0.7798418049335945,335.146,261.3608615562745,Alta Probabilidad
18060,0.44070101690220465,592.73,261.2167137484438,Dudoso (Incentivar)
14665,0.7935695741922165,329.122,261.1812053972907,Alta Probabilidad
14852,0.896692900659677,291.2415384615384,261.15421991566376,Alta Probabilidad
12708,0.9068654268927971,287.91692307692307,261.1019033558145,Alta Probabilidad
15190,0.31273948916353544,834.4399999999999,260.9623393376205,Riesgo de Fuga
13799,0.8494756083727728,307.05125,260.83254739537034,Alta Probabilidad
16449,0.7367652275969669,353.845,260.7006919590488,Alta Probabilidad
17442,0.8996263850680173,289.6881818181818,260.61113180601745,Alta Probabilidad
13239,0.817110598860922,318.938,260.6076201795047,Alta Probabilidad
14410,0.9035788187127375,288.20375,260.4148039735811,Alta Probabilidad
13937,0.36080666079098417,721.28,260.242628295321,Riesgo de Fuga
14400,0.4491179282494164,578.885,259.9876318946634,Dudoso (Incentivar)
17799,0.9050127324136866,287.186875,259.90777845709783,Alta Probabilidad
17612,0.9062426509249526,286.5828571428571,259.7136081667898,Alta Probabilidad
17406,0.8062213413212704,322.0730769230769,259.66218808039173,Alta Probabilidad
16271,0.7321065482788539,354.40000000000003,259.45856071002584,Alta Probabilidad
15796,0.9089189675137348,285.38384615384615,259.39079079125236,Alta Probabilidad
16033,0.9160950106896744,283.0755555555555,259.32410409265214,Alta Probabilidad
15858,0.881381119068054,294.106,259.2194754046291,Alta Probabilidad
16710,0.9171194471844986,282.34388888888884,258.94307129369923,Alta Probabilidad
12988,0.5116471585548743,505.82,258.8013657402265,Dudoso (Incentivar)
15532,0.7162948527758238,361.13142857142856,258.67658346129434,Alta Probabilidad
17158,0.7327000682386448,352.895,258.5661905810765,Alta Probabilidad
13455,0.6995124276912106,369.518,258.4824332556007,Dudoso (Incentivar)
17861,0.8986822793061471,287.36583333333334,258.2505820947104,Alta Probabilidad
14099,0.9110194645559127,283.4428571428572,258.22195994648376,Alta Probabilidad
15571,0.7943401814229983,324.192,257.5187320958847,Alta Probabilidad
18125,0.8261446520581875,311.3,257.17883018571376,Alta Probabilidad
13214,0.5513467427750729,466.31857142857143,257.103225452668,Dudoso (Incentivar)
18066,0.45739101686370665,561.2,256.6878386639122,Dudoso (Incentivar)
16110,0.6761305943266749,379.6066666666666,256.6636811437013,Dudoso (Incentivar)
17553,0.33900368409244114,756.6666666666666,256.5127876299471,Riesgo de Fuga
14988,0.880643627671416,291.2357142857143,256.4748759360475,Alta Probabilidad
17369,0.26189550104008763,979.1999999999999,256.4480746184538,Riesgo de Fuga
13824,0.8999350249605506,284.88,256.37348991076163,Alta Probabilidad
17412,0.907422588580854,282.46,256.310584370548,Alta Probabilidad
13631,0.7708160567693125,332.5,256.29633887579644,Alta Probabilidad
15210,0.6531533048220786,392.06333333333333,256.0774618662269,Dudoso (Incentivar)
15129,0.9035087040637914,283.3225,255.98434480711353,Alta Probabilidad
13901,0.8882268502990713,288.12,255.91592010816845,Alta Probabilidad
14267,0.6119360832994922,418.18,255.89943131418167,Dudoso (Incentivar)
13370,0.3388350968543973,754.87,255.7764495624789,Riesgo de Fuga
14060,0.9137136722596646,279.6781818181818,255.54577855999707,Alta Probabilidad
12903,0.306262428333589,833.53,255.27892188889643,Riesgo de Fuga
17591,0.8677936914151185,293.82,254.97514241159013,Alta Probabilidad
14597,0.8592325103191912,296.698,254.93256734668338,Alta Probabilidad
16262,0.3372920886195251,755.15,254.70612072103435,Riesgo de Fuga
14403,0.7376188475305356,345.1775,254.60942974347148,Alta Probabilidad
15197,0.8095844399244635,314.23,254.3957185574642,Alta Probabilidad
14653,0.7579768837624712,335.2033333333333,254.07637802679287,Alta Probabilidad
17085,0.9138637744820022,277.7748148148148,253.84834072270584,Alta Probabilidad
18075,0.9135184852721135,277.64125,253.6304141490562,Alta Probabilidad
17975,0.9141475065682126,277.40222222222224,253.5865497609257,Alta Probabilidad
14449,0.871617136445605,290.84499999999997,253.50548604952198,Alta Probabilidad
13118,0.8791882574090378,288.18571428571425,253.36949595303597,Alta Probabilidad
14375,0.6861453464372356,368.94,253.14646411455368,Dudoso (Incentivar)
15449,0.7815797505070392,323.85,253.11460220170466,Alta Probabilidad
17429,0.8374414205579506,302.17,253.04967404999593,Alta Probabilidad
16384,0.6411202059059498,394.51666666666665,252.93260656666226,Dudoso (Incentivar)
12847,0.33019662701818964,765.36,252.71929045464162,Riesgo de Fuga
18189,0.5338972578504607,473.295,252.69090265433383,Dudoso (Incentivar)
13995,0.8964422892323697,281.877,252.68646316195267,Alta Probabilidad
15214,0.775397049639316,325.815,252.63598972823374,Alta Probabilidad
15854,0.9034784496135577,279.57,252.58547015846233,Alta Probabilidad
14634,0.4745899001260021,531.115,252.06181480542162,Dudoso (Incentivar)
14891,0.7542688492376326,333.91,251.85791144893793,Alta Probabilidad
16401,0.9127478629018466,275.795,251.7312968490148,Alta Probabilidad
16161,0.9187768506127234,273.7485294117647,251.51381171280565,Alta Probabilidad
15386,0.637839266096055,394.14,251.39796833909912,Dudoso (Incentivar)
13769,0.9125986450428485,275.308,251.24570776945652,Alta Probabilidad
17949,0.8913421901217047,281.7567659090909,251.14169280701756,Alta Probabilidad
15867,0.9140168331194474,274.6284,251.01498045266084,Alta Probabilidad
12639,0.5736692404371523,437.45666666666665,250.95543369083518,Dudoso (Incentivar)
16400,0.7281786330020662,344.49,250.85025728288178,Alta Probabilidad
16611,0.8418896780365959,297.5216666666667,250.48042015891141,Alta Probabilidad
14332,0.4648276928315214,538.6,250.35619535905744,Dudoso (Incentivar)
16633,0.5592380064998534,447.52,250.27019266881442,Dudoso (Incentivar)
13725,0.8571182387374776,291.93333333333334,250.22138449542763,Alta Probabilidad
16782,0.9192712123415433,272.01625,250.05670791410034,Alta Probabilidad
16969,0.6292415594367557,397.36,250.03542605778927,Dudoso (Incentivar)
13363,0.34182346625632165,731.36,249.99601028122342,Riesgo de Fuga
14401,0.8339651812071711,299.68545454545455,249.92723440515346,Alta Probabilidad
13310,0.8140818409235553,306.705,249.682971020459,Alta Probabilidad
17512,0.9075437387329754,274.6607142857143,249.2666115259267,Alta Probabilidad
16945,0.9175195515526173,271.6518181818182,249.245854396635,Alta Probabilidad
14220,0.6578992557574345,378.75,249.17934311812832,Dudoso (Incentivar)
15117,0.7994273590907384,311.64750000000004,249.13953789223092,Alta Probabilidad
14732,0.9118390330967834,273.1853333333333,249.1010502028891,Alta Probabilidad
13021,0.9023135117747676,275.98727272727274,249.02704525968602,Alta Probabilidad
12422,0.8003438732763335,311.116,248.99978447823975,Alta Probabilidad
14744,0.8564036100894216,290.6775,248.93726037176785,Alta Probabilidad
12423,0.8987168610752603,276.84625,248.80639280045676,Alta Probabilidad
17029,0.8377276511333965,296.55,248.42813494360874,Alta Probabilidad
12652,0.48825534494829714,508.515,248.2851667363833,Dudoso (Incentivar)
15192,0.7302178123459498,340.015,248.28500946480813,Alta Probabilidad
17965,0.9093948689178436,272.9161904761905,248.18858326365248,Alta Probabilidad
16040,0.8129099985641501,305.156,248.0643635218418,Alta Probabilidad
13126,0.9010201113127106,275.259,248.01389481982542,Alta Probabilidad
14047,0.9029636831680412,274.61833333333334,247.97038173213554,Alta Probabilidad
14472,0.8633683898279528,287.21,247.9680352424863,Alta Probabilidad
13611,0.810098645754981,305.83500000000004,247.75651932447465,Alta Probabilidad
17095,0.829424025599625,298.675,247.72822084596802,Alta Probabilidad
12690,0.6365701014114853,389.01,247.6321351500819,Dudoso (Incentivar)
13313,0.8913544589852773,277.7488888888889,247.5727105893175,Alta Probabilidad
12447,0.5195317629183505,476.49,247.55168971296482,Dudoso (Incentivar)
16642,0.7091398630565153,348.425,247.08205678546636,Alta Probabilidad
17974,0.8239266274260617,299.7925,247.0070234526276,Alta Probabilidad
17696,0.9116240041711474,270.93347826086955,246.9894623161904,Alta Probabilidad
14912,0.8209279505285174,300.83799999999997,246.96632278109809,Alta Probabilidad
13485,0.8997358240667108,274.4745454545455,246.95458133988134,Alta Probabilidad
12597,0.47837498482347945,516.15,246.9132484166389,Dudoso (Incentivar)
17723,0.7796697799554696,315.95000000000005,246.33666697693064,Alta Probabilidad
15971,0.8828337780547617,278.913,246.23381753858777,Alta Probabilidad
17585,0.8377116464207501,293.912,246.2135054228155,Alta Probabilidad
13156,0.4654643179751651,528.8466666666667,246.15925301343947,Dudoso (Incentivar)
17231,0.9157151769533669,268.8014285714286,246.14554772960352,Alta Probabilidad
16763,0.510231637783579,482.34999999999997,246.11023048490935,Dudoso (Incentivar)
18239,0.8622194954140785,285.37666666666667,246.05732553628502,Alta Probabilidad
17242,0.4207646201845027,584.7466666666667,246.04070910415402,Dudoso (Incentivar)
13929,0.802343278452347,306.42999999999995,245.86205081615265,Alta Probabilidad
14231,0.7957156772972818,308.90500000000003,245.80055129551684,Alta Probabilidad
14152,0.8721265443238098,281.76,245.73037512867663,Alta Probabilidad
15638,0.6505946717198816,377.5333333333333,245.62117506331262,Dudoso (Incentivar)
16960,0.8740659520408766,280.8933333333333,245.51929882193528,Alta Probabilidad
15425,0.5053685745944966,485.28000000000003,245.2452618792173,Dudoso (Incentivar)
12937,0.8488293583707163,288.79571428571427,245.13828085735554,Alta Probabilidad
13203,0.8818665482903162,277.7857142857143,244.96992902150282,Alta Probabilidad
13248,0.6320198131625621,387.46999999999997,244.8887170060979,Dudoso (Incentivar)
15046,0.9151915393526846,267.2211111111111,244.55850002531253,Alta Probabilidad
14451,0.9038754507276543,270.43454545454546,244.43914666505557,Alta Probabilidad
13591,0.8364147626379188,292.17333333333335,244.37808924912954,Alta Probabilidad
17211,0.9011297693227723,271.007,244.21247539485657,Alta Probabilidad
15366,0.7736739175556613,315.35166666666663,243.979359357707,Alta Probabilidad
14469,0.46591370653073716,523.365,243.84292701845925,Dudoso (Incentivar)
15201,0.8066101575666039,302.17,243.73339131190073,Alta Probabilidad
16255,0.9018685160611721,270.16,243.64879829908628,Alta Probabilidad
17175,0.46875184279349924,519.08,243.31970655724962,Dudoso (Incentivar)
